129
3.7845794500e-01 9.9950283510e-01 -5.2526517971e-03 -9.7228264986e-03 5.8314702900e-02 -3.1611485440e-02 -1.6491691740e-01 1.9362644694e-01
4.0245484800e-01 9.9923376385e-01 -5.9530454461e-03 -6.5503268960e-03 5.7463241300e-02 -3.9196535546e-02 -1.5096884029e-01 1.7243844636e-01
4.2675241600e-01 9.9893258724e-01 -6.4309537178e-03 -4.2318287121e-03 5.6423178000e-02 -4.6233636964e-02 -1.3838782545e-01 1.5156456894e-01
4.5128628400e-01 9.9860898660e-01 -6.7428060337e-03 -2.3968486768e-03 5.5206237900e-02 -5.2758004278e-02 -1.2721871511e-01 1.3524909441e-01
4.7599054600e-01 9.9827091209e-01 -6.9207205920e-03 -1.1542124043e-03 5.3825019200e-02 -5.8805108040e-02 -1.1717937341e-01 1.1873048680e-01
5.0079794000e-01 9.9792474868e-01 -7.0067832727e-03 -1.5847149895e-04 5.2292873000e-02 -6.4409976900e-02 -1.0832635472e-01 1.0598544703e-01
5.2564004900e-01 9.9757554243e-01 -7.0186202022e-03 3.6052799586e-04 5.0623667900e-02 -6.9607116705e-02 -1.0040983802e-01 9.2075518468e-02
5.5044751500e-01 9.9722707582e-01 -6.9917189332e-03 7.3765337786e-04 4.8831693500e-02 -7.4431044812e-02 -9.3539502493e-02 8.0952687321e-02
5.7515027700e-01 9.9688198415e-01 -6.9368911998e-03 8.2406071281e-04 4.6931422100e-02 -7.8916990932e-02 -8.7522513365e-02 6.9664942290e-02
5.9967783800e-01 9.9654206856e-01 -6.8760545572e-03 8.5497842365e-04 4.4937431500e-02 -8.3098020314e-02 -8.2379468521e-02 6.0542569397e-02
6.2395957000e-01 9.9620845197e-01 -6.8135468964e-03 5.5794504943e-04 4.2864277700e-02 -8.7005338915e-02 -7.7953187948e-02 4.9941576272e-02
6.4792504600e-01 9.9588154438e-01 -6.7732733519e-03 3.2922165334e-04 4.0726441000e-02 -9.0669810371e-02 -7.4348309121e-02 4.2041910735e-02
6.7150442000e-01 9.9556130659e-01 -6.7498847584e-03 -1.0950290931e-04 3.8538182400e-02 -9.4120321553e-02 -7.1361564023e-02 3.3372054300e-02
6.9462884700e-01 9.9524751362e-01 -6.7575164062e-03 -5.4258141561e-04 3.6313561000e-02 -9.7381917777e-02 -6.9035746689e-02 2.6053825357e-02
7.1723094500e-01 9.9493969967e-01 -6.7944882344e-03 -1.1370900555e-03 3.4066362700e-02 -1.0047768579e-01 -6.7260423160e-02 1.8183215465e-02
7.3924530500e-01 9.9463730936e-01 -6.8699785604e-03 -1.6832312244e-03 3.1810081500e-02 -1.0342787521e-01 -6.6053256800e-02 1.1709495733e-02
7.6060903600e-01 9.9433981561e-01 -6.9784566859e-03 -2.2816469085e-03 2.9557865200e-02 -1.0624959204e-01 -6.5298622422e-02 5.4502193688e-03
7.8126236200e-01 9.9404692151e-01 -7.1206530903e-03 -3.0349097851e-03 2.7322511100e-02 -1.0895555545e-01 -6.4958954792e-02 -1.5331891434e-03
8.0114925000e-01 9.9375832384e-01 -7.3028285048e-03 -3.5790490662e-03 2.5116413800e-02 -1.1155690845e-01 -6.5050986974e-02 -6.0792561161e-03
8.2021806800e-01 9.9347406745e-01 -7.5088885216e-03 -4.2598940539e-03 2.2951487900e-02 -1.1406045402e-01 -6.5400993803e-02 -1.1431081069e-02
8.3842228600e-01 9.9319455409e-01 -7.7430936124e-03 -5.1447000240e-03 2.0839139000e-02 -1.1646909627e-01 -6.6029464217e-02 -1.8029031603e-02
8.5572118500e-01 9.9292010393e-01 -8.0119529427e-03 -5.6003235193e-03 1.8790135700e-02 -1.1878595251e-01 -6.6971651972e-02 -2.0684246666e-02
8.7208058600e-01 9.9265149573e-01 -8.2888038043e-03 -6.4875100311e-03 1.6814471600e-02 -1.2100995528e-01 -6.7994173526e-02 -2.6656507716e-02
8.8747359200e-01 9.9238971245e-01 -8.5906480237e-03 -7.0689574965e-03 1.4921275200e-02 -1.2313823241e-01 -6.9234420204e-02 -2.9838276474e-02
9.0188132600e-01 9.9213576775e-01 -8.8985732697e-03 -7.4026740088e-03 1.3118611400e-02 -1.2516768212e-01 -7.0534181679e-02 -3.1020641206e-02
9.1529365800e-01 9.9189108533e-01 -9.1988324732e-03 -8.6880512755e-03 1.1413336100e-02 -1.2709198083e-01 -7.1792407154e-02 -3.9459659939e-02
9.2770991700e-01 9.9165667557e-01 -9.5251357453e-03 -9.1298505670e-03 9.8109121600e-03 -1.2890810658e-01 -7.3274421446e-02 -4.1124328142e-02
