 iter iteTime iteTimeAvg
         3661   2.1147411999990595E-002   2.2905568683629706E-002
         3671   2.1136445999999864E-002   2.2901414355933417E-002
         3681   2.3399252000004367E-002   2.2898439753202410E-002
         3691   2.1151169999996000E-002   2.2894292857785790E-002
         3701   2.1166705000013053E-002   2.2889606343792984E-002
         3711   2.1166657999998506E-002   2.2884957260369168E-002
         3721   2.1139410000003522E-002   2.2880295266635584E-002
         3731   2.1156337999997277E-002   2.2876215896659797E-002
         3741   2.1165334000002645E-002   2.2872279989026002E-002
         3751   2.1154219999999668E-002   2.2867695228221484E-002
         3761   2.1138927000009744E-002   2.2863144152978819E-002
         3771   2.1155608999990250E-002   2.2858609883946935E-002
         3781   2.1160159000004342E-002   2.2854116719615611E-002
         3791   2.1129125999991061E-002   2.2850216601269634E-002
         3801   2.3358837999992943E-002   2.2846346802372148E-002
         3811   2.1145875999991404E-002   2.2841884498405178E-002
         3821   2.1182386000006659E-002   2.2837503650031947E-002
         3831   2.1173083999997289E-002   2.2833107656474519E-002
         3841   2.1213048000007007E-002   2.2828766175786479E-002
         3851   2.3330349999994837E-002   2.2825553168304407E-002
         3861   2.1173983000011276E-002   2.2821825733896614E-002
         3871   2.1203384000003211E-002   2.2817518624145328E-002
         3881   2.1172373000013067E-002   2.2813241498203001E-002
         3891   2.1137753000004977E-002   2.2809014802417232E-002
         3901   2.1168630999994775E-002   2.2804773506771937E-002
         3911   2.1158221000007416E-002   2.2801092065759056E-002
         3921   2.1099425000002725E-002   2.2797459602310468E-002
         3931   2.1181655999995996E-002   2.2794369897594053E-002
         3941   2.1161427000009780E-002   2.2790763192076503E-002
         3951   2.1253977000000646E-002   2.2786653646555362E-002
         3961   2.1150624000000562E-002   2.2782525092999172E-002
         3971   2.1156164000004196E-002   2.2778540253578207E-002
         3981   2.1132343000004994E-002   2.2774498881330103E-002
         3991   2.1179887999991820E-002   2.2770414276197821E-002
         4001   2.1172597999992604E-002   2.2766422089502410E-002
         4011   2.1122548999997548E-002   2.2762458090559247E-002
         4021   2.1147061000007739E-002   2.2759212916543741E-002
         4031   2.1144472000003134E-002   2.2755747472801308E-002
         4041   2.3312087000007864E-002   2.2752272558994219E-002
         4051   2.1125198999996542E-002   2.2748314400696551E-002
         4061   2.1138059000008980E-002   2.2744362799774279E-002
         4071   2.1181146999992961E-002   2.2740469193541443E-002
         4081   2.1163089000012292E-002   2.2736581986590860E-002
         4091   2.1147163000009073E-002   2.2732690655483223E-002
         4101   2.1155217000000448E-002   2.2728871190174464E-002
         4111   2.1133125999995173E-002   2.2725586272441405E-002
         4121   2.1136787000003210E-002   2.2721722083351242E-002
         4131   2.1139275999999541E-002   2.2718999521860715E-002
         4141   2.1172441999993907E-002   2.2715212896719312E-002
         4151   2.1145997999994393E-002   2.2711399167810540E-002
         4161   2.1162723000003325E-002   2.2707652640570633E-002
         4171   2.1150694000013459E-002   2.2703920143541723E-002
         4181   2.1167722000001277E-002   2.2700217176602092E-002
         4191   2.1140978000005362E-002   2.2696526684932605E-002
         4201   2.1112836000000357E-002   2.2692873155110840E-002
         4211   2.1146050000012906E-002   2.2689187361259928E-002
         4221   2.1163769000011712E-002   2.2686039337979101E-002
         4231   2.1139305999994917E-002   2.2682953653523123E-002
         4241   2.1136640999998235E-002   2.2679329643270869E-002
         4251   2.1190828999991140E-002   2.2675790502826424E-002
         4261   2.1167496999993318E-002   2.2672237309617965E-002
